﻿MP's name,Constituency,Office maximum budget available,Reason for budget set,Office spend,Remaining office budget,Staffing maximum budget available,Reason for budget set,Staffing spend,Remaining staffing budget,Start-up maximum budget available,Reason for budget set,Start-up spend,Remaining start-up budget,Wind-up maximum budget available,Reason for budget set,Wind-up spend,Remaining wind-up budget,Subtotal of office running costs,Accommodation maximum budget available,Reason for budget set,Accommodation spend,Remaining accommodation budget,Travel and subsistence maximum budget available,Travel and subsistence spend,Other costs maximum budget available,Other costs spend,Subtotal of other parliamentary costs,Overall total spend for this financial year,pID
Hugo Swire,East Devon CC,23450,Standard non-London area budget,6802.08,16647.92,141400,Standard non-London area budget,141290.97,109.03,0,,0,0,0,,0,0,148093.05,8850,Standard budget for an MP who owns their own property and is claiming the associated costs only (such as utilities),8324.96,525.04,0,9425.98,0,0,17750.94,165843.99,1408
Huw Irranca-Davies,Ogmore CC ,0,,0,0,0,,0.00,0.00,0,,0,0,105587.79,"Standard non-London area budget was divided between the 2015-16 financial year (£553.81) and the 2016-17 financial year (£53,396.19), plus an uplift of £52,191.60 for staff redundancy",67815.8,37771.99,67815.80,0,,0,0,0,0,0,0,0,67815.80,1476
Huw Merriman,Bexhill and Battle CC,23450,Standard non-London area budget,23450,0,141400,Standard non-London area budget,114595.91,26804.09,6000,Standard budget,6000,0,0,,0,0,144045.91,3260,Hotels,3260,0,0,5602.48,0,234,9096.48,153142.39,4442
Hywel Williams,Arfon CC,23450,Standard non-London area budget,23450,0,141400,Standard non-London area budget,137505.13,3894.87,0,,0,0,0,,0,0,160955.13,25460,"Standard budget for renting a property in the London area, plus an uplift to cover the cost of two dependants",25460,0,0,13784.52,0,294,39538.52,200493.65,1397
Iain Duncan Smith,Chingford and Woodford Green BC,26100,Standard London area budget,14262.244,11837.756,148500,Standard London area budget,128188.80,20311.20,0,,0,0,0,,0,0,142451.04,0,,0,0,0,925.45,0,0,925.45,143376.49,152
Iain Stewart,Milton Keynes South BC,23450,Standard non-London area budget,15053.82,8396.18,141400,Standard non-London area budget,141393.98,6.02,0,,0,0,0,,0,0,156447.80,15660,Standard budget for renting a property in constituency band A,8250,7410,0,4588.92,0,0,12838.92,169286.72,4015
Iain Wright,Hartlepool BC,23450,Standard non-London area budget,12519.396,10930.604,141773.37,"Standard non-London area budget, plus an an uplift of £373.37 for staff absence",109891.26,31882.11,0,,0,0,0,,0,0,122410.66,20610,Standard budget for renting a property in the London area,13572,7038,0,8486.99,0,89.29,22148.28,144558.94,1478
Ian Austin,Dudley North BC,23450,Standard non-London area budget,23130.59,319.41,141400,Standard non-London area budget,141363.19,36.81,0,,0,0,0,,0,0,164493.78,20610,Standard budget for renting a property in the London area,20610,0,0,6378.35,0,0,26988.35,191482.13,1511
Ian Blackford,"Ross, Skye and Lochaber CC",39070.5,"Standard non-London area budget, plus an uplift of £15,620.50 agreed following an application to IPSA",37116.442,1954.058,141400,Standard non-London area budget,130884.50,10515.50,82.62,"The full budget amount of £6,000 covers one year from the date of the MP's election. £5,917.38 covered the spend for 2015-16, and the remaining £82.62 was available to spend in 2016-17, until 7th May 2016.",0,82.62,0,,0,0,168000.94,20610,Standard budget for renting a property in the London area,20540.04,69.96,0,38922.56,0,0,59462.6,227463.54,4390
Ian Lavery,Wansbeck CC,23450,Standard non-London area budget,22733.01,716.99,141400,Standard non-London area budget,140076.65,1323.35,0,,0,0,0,,0,0,162809.66,20610,Standard budget for renting a property in the London area,19537.79,1072.21,0,9723.5,0,0,29261.29,192070.95,4139
Ian Liddell-Grainger,Bridgwater and West Somerset CC,23450,Standard non-London area budget,23399.72,50.28,141400,Standard non-London area budget,138226.90,3173.10,0,,0,0,0,,0,0,161626.62,20610,Standard budget for renting a property in the London area,20335.1,274.9,0,8010,0,0,28345.1,189971.72,1396
Ian Lucas,Wrexham CC,23450,Standard non-London area budget,19180.39,4269.61,143748.72,"Standard non-London area budget, plus an uplift of £1,708.77 for staff redundancy + uplift of £639.95 for staff absence",139846.67,3902.05,0,,0,0,0,,0,0,159027.06,20610,Standard budget for renting a property in the London area,19161.7,1448.3,0,8424.2,0,0,27585.9,186612.96,1470
Ian Mearns,Gateshead BC,23450,Standard non-London area budget,23450,0,141400,Standard non-London area budget,134655.79,6744.21,0,,0,0,0,,0,0,158105.79,20610,Standard budget for renting a property in the London area,13592.27,7017.73,0,7678.4,0,0,21270.67,179376.46,4000
Ian Murray,Edinburgh South BC,24020,"Standard non-London area budget, plus an uplift of £570.00 agreed following an application to IPSA",23731.918,288.082,151225.43,"Standard non-London area budget, plus an uplift of £9,825.43 for staff absence",143283.78,7941.65,0,,0,0,0,,0,0,167015.70,20610,Standard budget for renting a property in the London area,20230.4,379.6,0,12557.16,0,0,32787.56,199803.26,3966
Ian Paisley,North Antrim,23450,Standard non-London area budget,23058.094,391.906,141400,Standard non-London area budget,130295.74,11104.26,0,,0,0,0,,0,0,153353.83,25460,"Standard budget for renting a property in the London area, plus an uplift to cover the cost of two dependants",24246.77,1213.23,0,30286.79,0,0,54533.56,207887.39,4129
Imran Hussain,Bradford East BC,23450,Standard non-London area budget,21764.07,1685.93,141400,Standard non-London area budget,121158.89,20241.11,2146.14,"The full budget amount of £6,000 covers one year from the date of the MP's election. £3,853.86 covered the spend for 2015-16, and the remaining £2,146.14 was available to spend in 2016-17, until 7th May 2016.",1898.33,247.81,0,,0,0,144821.29,27885,"Standard budget for renting a property in the London area, plus an uplift to cover the cost of three dependants",24868.67,3016.33,0,8106.85,0,0,32975.52,177796.81,4394
Ivan Lewis,Bury South BC,23450,Standard non-London area budget,23371.87,78.13,141400,Standard non-London area budget,137996.09,3403.91,0,,0,0,0,,0,0,161367.96,21418.33,"Standard London area budget, plus an uplift for two dependants for two months",21399.76,18.57,0,8334.4,0,0,29734.16,191102.12,441
Jack Dromey,"Birmingham, Erdington BC",23450,Standard non-London area budget,22962.53,487.47,141400,Standard non-London area budget,139629.45,1770.55,0,,0,0,0,,0,0,162591.98,11360,Standard budget for renting a property in constituency band D,10107.8,1252.2,0,12645.8,0,0,22753.6,185345.58,3913
Jack Lopresti,Filton and Bradley Stoke CC,23450,Standard non-London area budget,20972.202,2477.798,141400,Standard non-London area budget,131983.67,9416.33,0,,0,0,0,,0,0,152955.87,21216.67,"Standard London area budget for ten months, plus an uplift for two dependants for ten months",18244.79,2971.88,0,7997.2,0,0,26241.99,179197.86,3989
Jackie Doyle-Price,Thurrock BC,26100,Standard London area budget,21240.04,4859.96,148500,Standard London area budget,122361.20,26138.80,0,,0,0,0,,0,0,143601.24,0,,0,0,0,856.95,0,0,856.95,144458.19,4065
Jacob Rees-Mogg,North East Somerset CC,23450,Standard non-London area budget,1555.6,21894.4,141400,Standard non-London area budget,135893.48,5506.52,0,,0,0,0,,0,0,137449.08,0,,0,0,0,0,0,0,0,137449.08,4099
Jake Berry,Rossendale and Darwen BC,23450,Standard non-London area budget,19995.346,3454.654,141400,Standard non-London area budget,135265.63,6134.37,0,,0,0,0,,0,0,155260.98,22173.78,"Standard London area budget for eleven months plus an uplift for one dependant for three months, plus £2,675.00 in hotel costs",22173.78,0,0,14261.25,0,0,36435.03,191696.01,4060
James Berry,Kingston and Surbiton BC,26100,Standard London area budget,21886.21,4213.79,152523.51,"Standard London area budget, plus an uplift of £4,032.51 for staff absence",148063.96,4459.55,652.94,"The full budget amount of £6,000 covers one year from the date of the MP's election. £5,347.06 covered the spend for 2015-16, and the remaining £652.94 was available to spend in 2016-17, until 7th May 2016.",652.94,0,0,,0,0,170603.11,0,,0,0,0,0,0,0,0,170603.11,4489
James Brokenshire,Old Bexley and Sidcup BC,26100,Standard London area budget,8073.38,18026.62,148500,Standard London area budget,134171.98,14328.02,0,,0,0,0,,0,0,142245.36,0,,0,0,0,0,0,0,0,142245.36,1530
James Cartlidge,South Suffolk CC,23450,Standard non-London area budget,15731.79,7718.21,141400,Standard non-London area budget,126241.26,15158.74,1720.33,"The full budget amount of £6,000 covers one year from the date of the MP's election. £4,279.67 covered the spend for 2015-16, and the remaining £1,720.33 was available to spend in 2016-17, until 7th May 2016.",1096.02,624.31,0,,0,0,143069.07,16553.32,"Standard London area budget for four months, plus an uplift for four dependants for four months, plus £6,450.00 in hotel costs",12568.88,3984.44,0,5188.23,0,0,17757.11,160826.18,4519
James Cleverly,Braintree CC,23450,Standard non-London area budget,19980.01,3469.99,141400,Standard non-London area budget,141196.97,203.03,1038.55,"The full budget amount of £6,000 covers one year from the date of the MP's election. £4,961.45 covered the spend for 2015-16, and the remaining £1,038.55 was available to spend in 2016-17, until 7th May 2016.",0,1038.55,0,,0,0,161176.98,16210,"Standard budget for renting a property in Constituency Band D, plus an uplift to cover the cost of two dependants",16210,0,0,1489.05,0,0,17699.05,178876.03,4366
James Davies,Vale of Clwyd CC,23450,Standard non-London area budget,19407.64,4042.36,141400,Standard non-London area budget,138640.53,2759.47,3849.33,"The full budget amount of £6,000 covers one year from the date of the MP's election. £2,150.67 covered the spend for 2015-16, and the remaining £3,849.33 was available to spend in 2016-17, until 7th May 2016.",3179.84,669.49,0,,0,0,161228.01,25645.77,"Standard London area budget, plus an uplift for one dependant for two months and two dependants for ten months, plus £590.03 in hotel costs",25501.3,144.47,0,6834.15,0,506.64,32842.09,194070.10,4476
James Duddridge,Rochford and Southend East CC,23450,Standard non-London area budget,23450,0,141400,Standard non-London area budget,119563.99,21836.01,0,,0,0,0,,0,0,143013.99,8850,Standard budget for an MP who owns their own property and is claiming the associated costs only (such as utilities),6772.86,2077.14,0,1143.55,0,0,7916.41,150930.40,1559
James Gray,North Wiltshire CC,23450,Standard non-London area budget,16029.27,7420.73,141400,Standard non-London area budget,131070.38,10329.62,0,,0,0,0,,0,0,147099.65,12572.48,"Standard budget for renting property in contituency Band D for twelve months, plus an uplift for one dependant for six months",12572.4,0.08,0,9068.91,0,0,21641.31,168740.96,261
James Heappey,Wells CC,23450,Standard non-London area budget,23444,6,141400,Standard non-London area budget,130055.81,11344.19,145.91,"The full budget amount of £6,000 covers one year from the date of the MP's election. £5,854.09 covered the spend for 2015-16, and the remaining £145.91 was available to spend in 2016-17, until 7th May 2016.",0,145.91,0,,0,0,153499.81,19619.4,"Standard London area budget for five months, plus an uplift for two dependants for five months, and £9,011.10 in hotel costs",19273.58,345.82,0,14052.13,0,0,33325.71,186825.52,4528
James Morris,Halesowen and Rowley Regis BC,23450,Standard non-London area budget,19129.906,4320.094,141400,Standard non-London area budget,125837.19,15562.81,0,,0,0,0,,0,0,144967.10,15260,"Standard budget for renting a property in Constituency Band E, plus an uplift to cover the cost of two dependants",13543.47,1716.53,0,3449.9,0,0,16993.37,161960.47,3992
James Wharton,Stockton South BC,23450,Standard non-London area budget,15700.392,7749.608,141400,Standard non-London area budget,140784.81,615.19,0,,0,0,0,,0,0,156485.20,20610,Standard budget for renting a property in the London area,19662.75,947.25,0,5529.77,0,0,25192.52,181677.72,4123
Jamie Reed,Copeland CC,19540,Standard non-London area budget,18887.296,652.704,117830,Standard non-London area budget for ten months,106419.74,11410.26,0,,0,0,85564,"Standard non-London area budget, plus an an uplift of £31,614.00 for staff redundancy",82461.94,3102.06,207768.98,30310,"Standard budget for renting a property in the London area, plus an uplift to cover the cost of four dependants",22827.62,7482.38,0,12682.7,0,0,35510.32,243279.30,1503
Jane Ellison,Battersea BC,26100,Standard London area budget,18505.54781,7594.45219,148500,Standard London area budget,142996.70,5503.30,0,,0,0,0,,0,0,161502.25,0,,0,0,0,371.53,0,0,371.53,161873.78,3918
Jason McCartney,Colne Valley CC,23450,Standard non-London area budget,10763.932,12686.068,141400,Standard non-London area budget,129009.22,12390.78,0,,0,0,0,,0,0,139773.15,7919,Hotels,7919,0,0,8192.6,0,0,16111.6,155884.75,3953
Jeff Smith,"Manchester, Withington BC",23450,Standard non-London area budget,22638.85,811.15,141955.24,"Standard non-London area budget, plus an uplift of £555.24 for staff absence",129055.09,12900.15,87.54,"The full budget amount of £6,000 covers one year from the date of the MP's election. £5,912.46 covered the spend for 2015-16, and the remaining £87.54 was available to spend in 2016-17, until 7th May 2016.",0,87.54,0,,0,0,151693.94,20610,Standard budget for renting a property in the London area,11450,9160,0,7926.49,0,0,19376.49,171070.43,4456
Jeffrey Donaldson,Lagan Valley,23450,Standard non-London area budget,23439.66,10.34,141400,Standard non-London area budget,128725.50,12674.50,0,,0,0,0,,0,0,152165.16,20610,Standard budget for renting a property in the London area,17401.65,3208.35,0,26633.83,0,0,44035.48,196200.64,650
Jenny Chapman,Darlington BC,23450,Standard non-London area budget,21633.056,1816.944,141400,Standard non-London area budget,113751.85,27648.15,0,,0,0,0,,0,0,135384.91,0,,0,0,0,8324.65,0,0,8324.65,143709.56,3972
Jeremy Corbyn,Islington North BC,26100,Standard London area budget,20790.65907,5309.34093,148500,Standard London area budget,147261.44,1238.56,0,,0,0,0,,0,0,168052.10,0,,0,0,0,0,0,0,0,168052.10,185
Jeremy Hunt,South West Surrey CC,23450,Standard non-London area budget,15071.83,8378.17,141400,Standard non-London area budget,139276.25,2123.75,0,,0,0,0,,0,0,154348.08,0,,0,0,0,2136.52,0,0,2136.52,156484.60,1572
Jeremy Lefroy,Stafford CC,23450,Standard non-London area budget,18502.138,4947.862,141400,Standard non-London area budget,141400.00,0.00,0,,0,0,0,,0,0,159902.14,20610,Standard budget for renting a property in the London area,12300,8310,0,4603.95,0,0,16903.95,176806.09,4109
Jeremy Quin,Horsham CC,23450,Standard non-London area budget,19966.67,3483.33,141400,Standard non-London area budget,138059.13,3340.87,355.16,"The full budget amount of £6,000 covers one year from the date of the MP's election. £5,644.84 covered the spend for 2015-16, and the remaining £355.16 was available to spend in 2016-17, until 7th May 2016.",0,355.16,0,,0,0,158025.80,0,,0,0,0,110.5,0,0,110.5,158136.30,4507
Jeremy Wright,Kenilworth and Southam CC,23450,Standard non-London area budget,14204.66548,9245.334521,141400,Standard non-London area budget,111923.01,29476.99,0,,0,0,0,,0,0,126127.68,20610,Standard budget for renting a property in the London area,20188.55,421.45,0,8402.72,0,0,28591.27,154718.95,1560
Jess Phillips,"Birmingham, Yardley BC",23450,Standard non-London area budget,22262.23,1187.77,141400,Standard non-London area budget,139738.30,1661.70,754.78,"The full budget amount of £6,000 covers one year from the date of the MP's election. £5,245.22 covered the spend for 2015-16, and the remaining £754.78 was available to spend in 2016-17, until 7th May 2016.",476.8,277.98,0,,0,0,162477.33,25460,"Standard budget for renting a property in the London area, plus an uplift to cover the cost of two dependants",23393.61,2066.39,0,4057,0,0,27450.61,189927.94,4370
Jesse Norman,Hereford and South Herefordshire CC,23450,Standard non-London area budget,19195.894,4254.106,141400,Standard non-London area budget,114372.29,27027.71,0,,0,0,0,,0,0,133568.18,0,,0,0,0,202.55,0,90,292.55,133860.73,3991
